University,Department,Name,Position,Link,Email,Research Focus
Berkeley,Dept of Integrative Biology,Roy L. Caldwell,N/A,https://vcresearch.berkeley.edu/faculty/roy-l-caldwell,N/A,N/A
Berkeley,Dept of Economics,Sydnee Caldwell,N/A,https://vcresearch.berkeley.edu/faculty/sydnee-caldwell,N/A,N/A
Berkeley,Dept of Energy & Resources Group,Duncan Callaway,N/A,https://vcresearch.berkeley.edu/faculty/duncan-callaway,N/A,N/A
Berkeley,Dept of Architecture,Chris Calott,N/A,https://vcresearch.berkeley.edu/faculty/chris-calott,N/A,N/A
Berkeley,Dept of Political Science,Daniela Cammack,N/A,https://vcresearch.berkeley.edu/faculty/daniela-cammack,N/A,N/A
Berkeley,Dept of Philosophy,John Campbell,N/A,https://vcresearch.berkeley.edu/faculty/john-campbell,N/A,N/A
Berkeley,Dept of Music,Edmund Campion,N/A,https://vcresearch.berkeley.edu/faculty/edmund-campion,N/A,N/A
Berkeley,Dept of Psychology,Joseph J. Campos,N/A,https://vcresearch.berkeley.edu/faculty/joseph-j-campos,N/A,N/A
Berkeley,Dept of Mathematics,Sunčica Čanić,N/A,https://vcresearch.berkeley.edu/faculty/suncica-canic,N/A,N/A
Berkeley,Division of Computer Science (EECS),John F. Canny,N/A,https://vcresearch.berkeley.edu/faculty/john-canny,N/A,N/A
Berkeley,Dept of Economics,David Card,N/A,https://vcresearch.berkeley.edu/faculty/david-card,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Van P. Carey,N/A,https://vcresearch.berkeley.edu/faculty/van-p-carey,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Stephanie Carlson,N/A,https://vcresearch.berkeley.edu/faculty/stephanie-carlson,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Jose M. Carmena,N/A,https://vcresearch.berkeley.edu/faculty/jose-m-carmena,N/A,N/A
Berkeley,Haas School of Business,Dana R. Carney,N/A,https://vcresearch.berkeley.edu/faculty/dana-carney,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Maya Carrasquillo,N/A,https://vcresearch.berkeley.edu/faculty/maya-carrasquillo,N/A,N/A
Berkeley,Goldman School of Public Policy,Maria Carreri,N/A,https://vcresearch.berkeley.edu/faculty/maria-carreri,N/A,N/A
Berkeley,Dept of History,Cathryn Carson,N/A,https://vcresearch.berkeley.edu/faculty/cathryn-carson,N/A,N/A
Berkeley,Dept of Comparative Literature,Anthony J. Cascardi,N/A,https://vcresearch.berkeley.edu/faculty/anthony-cascardi,N/A,N/A
Berkeley,Dept of Bioengineering,James Casey,N/A,https://vcresearch.berkeley.edu/faculty/james-casey,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Michael Cassidy,N/A,https://vcresearch.berkeley.edu/faculty/michael-cassidy,N/A,N/A
Berkeley,Dept of Architecture,Greg Castillo,N/A,https://vcresearch.berkeley.edu/faculty/greg-castillo,N/A,N/A
Berkeley,School of Public Health,Ralph Catalano,N/A,https://vcresearch.berkeley.edu/faculty/ralph-catalano,N/A,N/A
Berkeley,Dept of African American Studies,Brandi Wilkins Catanese,N/A,https://vcresearch.berkeley.edu/faculty/brandi-wilkins-catanese,N/A,N/A
Berkeley,Dept of Chemistry,Jamie H. D. Cate,N/A,https://vcresearch.berkeley.edu/faculty/jamie-cate,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,Gerbrand Ceder,N/A,https://vcresearch.berkeley.edu/faculty/gerbrand-ceder,N/A,N/A
Berkeley,School of Journalism,Andrés Cediel,N/A,https://vcresearch.berkeley.edu/faculty/andres-cediel,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Luis Ceferino,N/A,https://vcresearch.berkeley.edu/faculty/luis-ceferino,N/A,N/A
Berkeley,Dept of Music,Carmine Emanuele Cella,N/A,https://vcresearch.berkeley.edu/faculty/carmine-emanuele-cella,N/A,N/A
Berkeley,Dept of Chemistry,Joseph Cerny,N/A,https://vcresearch.berkeley.edu/faculty/joseph-cerny,N/A,N/A
Berkeley,Dept of Geography,Jeff Chambers,N/A,https://vcresearch.berkeley.edu/faculty/jeff-chambers,N/A,N/A
Berkeley,Dept of Chemistry,Christopher J. Chang,N/A,https://vcresearch.berkeley.edu/faculty/christopher-chang,N/A,N/A
Berkeley,Dept of Chemistry,Michelle Chang,N/A,https://vcresearch.berkeley.edu/faculty/michelle-chang,N/A,N/A
Berkeley,School of Social Welfare,Yu-Ling Chang,N/A,https://vcresearch.berkeley.edu/faculty/yu-ling-chang,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Ignacio Chapela,N/A,https://vcresearch.berkeley.edu/faculty/ignacio-chapela,N/A,N/A
Berkeley,Dept of Geography,Sharad Chari,N/A,https://vcresearch.berkeley.edu/faculty/sharad-chari,N/A,N/A
Berkeley,Division of Computer Science (EECS),Sarah Chasins,N/A,https://vcresearch.berkeley.edu/faculty/sarah-chasins,N/A,N/A
Berkeley,Dept of City & Regional Planning,Daniel Chatman,N/A,https://vcresearch.berkeley.edu/faculty/daniel-chatman,N/A,N/A
Berkeley,Haas School of Business,Jennifer Chatman,N/A,https://vcresearch.berkeley.edu/faculty/jennifer-chatman,N/A,N/A
Berkeley,Dept of Mathematics,Jennifer Chayes,N/A,https://vcresearch.berkeley.edu/faculty/jennifer-chayes,N/A,N/A
Berkeley,Dept of Rhetoric,Pheng Cheah,N/A,https://vcresearch.berkeley.edu/faculty/pheng-cheah,N/A,N/A
Berkeley,School of Law,Erwin Chemerinsky,N/A,https://vcresearch.berkeley.edu/faculty/erwin-chemerinsky,N/A,N/A
Berkeley,Dept of Ethnic Studies,Carolyn Chen,N/A,https://vcresearch.berkeley.edu/faculty/carolyn-chen,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Danica Chen,N/A,https://vcresearch.berkeley.edu/faculty/danica-chen,N/A,N/A
Berkeley,Computational Precision Health Program,Irene Chen,N/A,https://vcresearch.berkeley.edu/faculty/irene-chen,N/A,N/A
Berkeley,Dept of Gender and Women's Studies,Mel Y Chen,N/A,https://vcresearch.berkeley.edu/faculty/mel-y-chen,N/A,N/A
Berkeley,Dept of Psychology,Serena Chen,N/A,https://vcresearch.berkeley.edu/faculty/serena-chen,N/A,N/A
Berkeley,School of Optometry,"Lu Chen, MD, PhD, FARVO",N/A,https://vcresearch.berkeley.edu/faculty/lu-chen,N/A,N/A
Berkeley,Dept of Chemistry,Bingqing Cheng,N/A,https://vcresearch.berkeley.edu/faculty/bingqing-cheng,N/A,N/A
Berkeley,School of Information,Coye Cheshire,N/A,https://vcresearch.berkeley.edu/faculty/coye-cheshire,N/A,N/A
Berkeley,Division of Computer Science (EECS),Alvin Cheung,N/A,https://vcresearch.berkeley.edu/faculty/alvin-cheung,N/A,N/A
Berkeley,Dept of Political Science,Pradeep Chhibber,N/A,https://vcresearch.berkeley.edu/faculty/pradeep-chhibber,N/A,N/A
Berkeley,Dept of Astronomy,Eugene Chiang,N/A,https://vcresearch.berkeley.edu/faculty/eugene-chiang,N/A,N/A
Berkeley,Dept of Geography,John Chiang,N/A,https://vcresearch.berkeley.edu/faculty/john-chiang,N/A,N/A
Berkeley,School of Law,Colleen Chien,N/A,https://vcresearch.berkeley.edu/faculty/colleen-chien,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Jun-Chau Chien,N/A,https://vcresearch.berkeley.edu/faculty/jun-chau-chien,N/A,N/A
Berkeley,Division of Computer Science (EECS),Alessandro Chiesa,N/A,https://vcresearch.berkeley.edu/faculty/alessandro-chiesa,N/A,N/A
Berkeley,Dept of Architecture,Raveevarn Choksombatchai,N/A,https://vcresearch.berkeley.edu/faculty/raveevarn-choksombatchai,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Fotini Chow,N/A,https://vcresearch.berkeley.edu/faculty/fotini-chow,N/A,N/A
Berkeley,School of Social Welfare,Julian Chun-Chung Chow,N/A,https://vcresearch.berkeley.edu/faculty/julian-chun-chung-chow,N/A,N/A
Berkeley,Dept of Architecture,Renee Y. Chow,N/A,https://vcresearch.berkeley.edu/faculty/renee-chow,N/A,N/A
Berkeley,Dept of History,Margaret Chowning,N/A,https://vcresearch.berkeley.edu/faculty/margaret-chowning,N/A,N/A
Berkeley,Dept of Ethnic Studies,Catherine Ceniza Choy,N/A,https://vcresearch.berkeley.edu/faculty/catherine-ceniza-choy,N/A,N/A
Berkeley,Dept of Mathematics,Michael Christ,N/A,https://vcresearch.berkeley.edu/faculty/michael-christ,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,Daryl C. Chrzan,N/A,https://vcresearch.berkeley.edu/faculty/daryl-chrzan,N/A,N/A
Berkeley,School of Social Welfare,Emmeline Chuang,N/A,https://vcresearch.berkeley.edu/faculty/emmeline-chuang,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),John Chuang,N/A,https://vcresearch.berkeley.edu/faculty/john-chuang,N/A,N/A
Berkeley,School of Optometry,Susana Chung,N/A,https://vcresearch.berkeley.edu/faculty/susana-chung,N/A,N/A
Berkeley,Dept of Energy & Resources Group,Youjin Chung,N/A,https://vcresearch.berkeley.edu/faculty/youjin-chung,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Douglas Clark,N/A,https://vcresearch.berkeley.edu/faculty/douglas-clark,N/A,N/A
Berkeley,Dept of Bioengineering,Iain Clark,N/A,https://vcresearch.berkeley.edu/faculty/iain-clark,N/A,N/A
Berkeley,Dept of Physics,John Clarke,N/A,https://vcresearch.berkeley.edu/faculty/john-clarke,N/A,N/A
Berkeley,Dept of Philosophy,Timothy Clarke,N/A,https://vcresearch.berkeley.edu/faculty/timothy-clarke,N/A,N/A
Berkeley,Dept of South and Southeast Asian Studies,Lisandro Claudio,N/A,https://vcresearch.berkeley.edu/faculty/lisandro-claudio,N/A,N/A
Berkeley,Dept of Political Science,Amanda Clayton,N/A,https://vcresearch.berkeley.edu/faculty/amanda-clayton,N/A,N/A
Berkeley,Dept of Plant and Microbial Biology,John D. Coates,N/A,https://vcresearch.berkeley.edu/faculty/john-coates,N/A,N/A
Berkeley,Dept of Sociology,Daniel Aldana Cohen,N/A,https://vcresearch.berkeley.edu/faculty/daniel-aldana-cohen,N/A,N/A
Berkeley,Dept of Anthropology,Lawrence Cohen,N/A,https://vcresearch.berkeley.edu/faculty/lawrence-cohen,N/A,N/A
Berkeley,Dept of Physics,Marvin L. Cohen,N/A,https://vcresearch.berkeley.edu/faculty/marvin-l-cohen,N/A,N/A
Berkeley,Dept of Chemistry,Ronald C. Cohen,N/A,https://vcresearch.berkeley.edu/faculty/ronald-cohen,N/A,N/A
Berkeley,School of Public Health,John (Jack) Colford,N/A,https://vcresearch.berkeley.edu/faculty/john-jack-colford,N/A,N/A
Berkeley,Dept of City & Regional Planning,Stephen Collier,N/A,https://vcresearch.berkeley.edu/faculty/stephen-collier,N/A,N/A
Berkeley,Dept of Psychology,Anne Collins,N/A,https://vcresearch.berkeley.edu/faculty/anne-collins,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Kathleen Collins,N/A,https://vcresearch.berkeley.edu/faculty/kathleen-collins,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,William Collins,N/A,https://vcresearch.berkeley.edu/faculty/william-collins,N/A,N/A
Berkeley,Dept of Architecture,Mary Comerio,N/A,https://vcresearch.berkeley.edu/faculty/mary-comerio,N/A,N/A
Berkeley,Dept of Bioengineering,Irina Conboy,N/A,https://vcresearch.berkeley.edu/faculty/irina-conboy,N/A,N/A
Berkeley,School of Journalism,Elena Conis,N/A,https://vcresearch.berkeley.edu/faculty/elena-conis,N/A,N/A
Berkeley,Dept of History,John Connelly,N/A,https://vcresearch.berkeley.edu/faculty/john-connelly,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Steven Conolly,N/A,https://vcresearch.berkeley.edu/faculty/steven-conolly,N/A,N/A
Berkeley,Dept of Rhetoric,Marianne Constable,N/A,https://vcresearch.berkeley.edu/faculty/marianne-constable,N/A,N/A
Berkeley,Dept of Landscape Architecture & Environmental Planning,Danika Cooper,N/A,https://vcresearch.berkeley.edu/faculty/danika-cooper,N/A,N/A
Berkeley,School of Optometry,Emily Cooper,N/A,https://vcresearch.berkeley.edu/faculty/emily-cooper,N/A,N/A
Berkeley,School of Public Health,Jason Corburn,N/A,https://vcresearch.berkeley.edu/faculty/jason-corburn,N/A,N/A
Berkeley,Dept of Ethnic Studies,Raúl Coronado,N/A,https://vcresearch.berkeley.edu/faculty/raul-coronado,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Adrienne Correa,N/A,https://vcresearch.berkeley.edu/faculty/adrienne-correa,N/A,N/A
Berkeley,Dept of Mathematics,Sylvie Corteel,N/A,https://vcresearch.berkeley.edu/faculty/sylvie-corteel,N/A,N/A
Berkeley,Dept of Film and Media,Iggy Cortez,N/A,https://vcresearch.berkeley.edu/faculty/iggy-cortez,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Laurent Coscoy,N/A,https://vcresearch.berkeley.edu/faculty/laurent-coscoy,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Thomas Courtade,N/A,https://vcresearch.berkeley.edu/faculty/thomas-courtade,N/A,N/A
Berkeley,Dept of Psychology,Philip Cowan,N/A,https://vcresearch.berkeley.edu/faculty/philip-cowan,N/A,N/A
Berkeley,Dept of Music,Cindy Cox,N/A,https://vcresearch.berkeley.edu/faculty/cindy-cox,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Jeffery S. Cox,N/A,https://vcresearch.berkeley.edu/faculty/jeffery-cox,N/A,N/A
Berkeley,Dept of Architecture,Margaret Crawford,N/A,https://vcresearch.berkeley.edu/faculty/margaret-crawford,N/A,N/A
Berkeley,Haas School of Business,Clayton Critcher,N/A,https://vcresearch.berkeley.edu/faculty/clayton-critcher,N/A,N/A
Berkeley,Dept of Physics,Michael Crommie,N/A,https://vcresearch.berkeley.edu/faculty/michael-crommie,N/A,N/A
Berkeley,Division of Computer Science (EECS),Natacha Crooks,N/A,https://vcresearch.berkeley.edu/faculty/natacha-crooks,N/A,N/A
Berkeley,Dept of Architecture,C. Greig Crysler,N/A,https://vcresearch.berkeley.edu/faculty/c-greig-crysler,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,Mark A. Csikszentmihalyi,N/A,https://vcresearch.berkeley.edu/faculty/mark-csikszentmihalyi,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Kurt M. Cuffey,N/A,https://vcresearch.berkeley.edu/faculty/kurt-cuffey,N/A,N/A
Berkeley,Dept of Industrial Engineering & Operations Research,Ying Cui,N/A,https://vcresearch.berkeley.edu/faculty/ying-cui,N/A,N/A
Berkeley,School of Education,Anne E. Cunningham,N/A,https://vcresearch.berkeley.edu/faculty/anne-e-cunningham,N/A,N/A
Berkeley,Dept of English,John Alba Cutler,N/A,https://vcresearch.berkeley.edu/faculty/john-alba-cutler,N/A,N/A
Berkeley,Dept of Neuroscience,Mark D'Esposito,N/A,https://vcresearch.berkeley.edu/faculty/mark-desposito,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Paolo D'Odorico,N/A,https://vcresearch.berkeley.edu/faculty/paolo-dodorico,N/A,N/A
Berkeley,School of Law,Hanoch Dagan,N/A,https://vcresearch.berkeley.edu/faculty/hanoch-dagan,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Carlos F. Daganzo,N/A,https://vcresearch.berkeley.edu/faculty/carlos-f-daganzo,N/A,N/A
Berkeley,School of Public Health,Ronald Dahl,N/A,https://vcresearch.berkeley.edu/faculty/ronald-dahl,N/A,N/A
Berkeley,Dept of Physics,Liang Dai,N/A,https://vcresearch.berkeley.edu/faculty/liang-dai,N/A,N/A
Berkeley,Haas School of Business,Ernesto Dal Bó,N/A,https://vcresearch.berkeley.edu/faculty/ernesto-dal-bo,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,Jacob Dalton,N/A,https://vcresearch.berkeley.edu/faculty/jacob-dalton,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Christopher E. Dames,N/A,https://vcresearch.berkeley.edu/faculty/christopher-dames,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Yang Dan,N/A,https://vcresearch.berkeley.edu/faculty/yang-dan,N/A,N/A
Berkeley,Dept of History,Thomas Dandelet,N/A,https://vcresearch.berkeley.edu/faculty/thomas-dandelet,N/A,N/A
Berkeley,Dept of English,Mark Danner,N/A,https://vcresearch.berkeley.edu/faculty/mark-danner,N/A,N/A
Berkeley,Division of Computer Science (EECS),Trevor Darrell,N/A,https://vcresearch.berkeley.edu/faculty/trevor-darrell,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Xavier Darzacq,N/A,https://vcresearch.berkeley.edu/faculty/xavier-darzacq,N/A,N/A
Berkeley,Dept of Philosophy,Shamik Dasgupta,N/A,https://vcresearch.berkeley.edu/faculty/shamik-dasgupta,N/A,N/A
Berkeley,Dept of Architecture,René Davids,N/A,https://vcresearch.berkeley.edu/faculty/rene-davids,N/A,N/A
Berkeley,Dept of Spanish and Portuguese,Justin Davidson,N/A,https://vcresearch.berkeley.edu/faculty/justin-davidson,N/A,N/A
Berkeley,Dept of Music,James Q. Davies,N/A,https://vcresearch.berkeley.edu/faculty/james-davies,N/A,N/A
Berkeley,Haas School of Business,Lucas Davis,N/A,https://vcresearch.berkeley.edu/faculty/lucas-davis,N/A,N/A
Berkeley,School of Law,Seth Davis,N/A,https://vcresearch.berkeley.edu/faculty/seth-davis,N/A,N/A
Berkeley,Dept of History of Art,Whitney Davis,N/A,https://vcresearch.berkeley.edu/faculty/whitney-davis,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Todd Dawson,N/A,https://vcresearch.berkeley.edu/faculty/todd-dawson,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,Alain De Janvry,N/A,https://vcresearch.berkeley.edu/faculty/alain-de-janvry,N/A,N/A
Berkeley,"Dept of Theater, Dance, and Performance Studies",Abigail De Kosnik,N/A,https://vcresearch.berkeley.edu/faculty/abigail-de-kosnik,N/A,N/A
Berkeley,School of Public Health,Rosemarie de la Rosa,N/A,https://vcresearch.berkeley.edu/faculty/rosemarie-de-la-rosa,N/A,N/A
Berkeley,School of Education,Cati V. de los Ríos,N/A,https://vcresearch.berkeley.edu/faculty/cati-de-los-r%C3%ADos,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Kathryn De Master,N/A,https://vcresearch.berkeley.edu/faculty/kathryn-de-master,N/A,N/A
Berkeley,Dept of Astronomy,Imke de Pater,N/A,https://vcresearch.berkeley.edu/faculty/imke-de-pater,N/A,N/A
Berkeley,Haas School of Business,Mathijs De Vaan,N/A,https://vcresearch.berkeley.edu/faculty/mathijs-de-vaan,N/A,N/A
Berkeley,Dept of Anthropology,Terrence Deacon,N/A,https://vcresearch.berkeley.edu/faculty/terrence-deacon,N/A,N/A
Berkeley,Dept of Linguistics,Amy Rose Deal,N/A,https://vcresearch.berkeley.edu/faculty/amy-rose-deal,N/A,N/A
Berkeley,School of Public Health,Julianna Deardorff,N/A,https://vcresearch.berkeley.edu/faculty/julianna-deardorff,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Matthew DeJong,N/A,https://vcresearch.berkeley.edu/faculty/matthew-dejong,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Markita del Carpio Landry,N/A,https://vcresearch.berkeley.edu/faculty/markita-del-carpio-landry,N/A,N/A
Berkeley,Dept of Spanish and Portuguese,Ivonne del Valle,N/A,https://vcresearch.berkeley.edu/faculty/ivonne-del-valle,N/A,N/A
Berkeley,Dept of History,Brian DeLay,N/A,https://vcresearch.berkeley.edu/faculty/brian-delay,N/A,N/A
Berkeley,Dept of Bioengineering,Derfogail Delcassian,N/A,https://vcresearch.berkeley.edu/faculty/derfogail-delcassian,N/A,N/A
Berkeley,Haas School of Business,Solène Delecourt,N/A,https://vcresearch.berkeley.edu/faculty/solene-delecourt,N/A,N/A
Berkeley,Dept of Economics,Stefano DellaVigna,N/A,https://vcresearch.berkeley.edu/faculty/stefano-dellavigna,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Maria Laura Delle Monache,N/A,https://vcresearch.berkeley.edu/faculty/maria-laura-delle-monache,N/A,N/A
Berkeley,Dept of Economics,J. Bradford DeLong,N/A,https://vcresearch.berkeley.edu/faculty/j-bradford-delong,N/A,N/A
Berkeley,Dept of Mathematics,James Demmel,N/A,https://vcresearch.berkeley.edu/faculty/james-demmel,N/A,N/A
Berkeley,Dept of Earth and Planetary Science,Donald DePaolo,N/A,https://vcresearch.berkeley.edu/faculty/donald-depaolo,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Abby Dernburg,N/A,https://vcresearch.berkeley.edu/faculty/abby-dernburg,N/A,N/A
Berkeley,"Dept of Theater, Dance, and Performance Studies",Timmia Hearn DeRoy,N/A,https://vcresearch.berkeley.edu/faculty/timmia-hearn-deroy,N/A,N/A
Berkeley,Dept of Art Practice,Al-An deSouza,N/A,https://vcresearch.berkeley.edu/faculty/al-an-desouza,N/A,N/A
Berkeley,Dept of Materials Science and Engineering,Thomas M. Devine,N/A,https://vcresearch.berkeley.edu/faculty/thomas-devine,N/A,N/A
Berkeley,Dept of Physics,Michael DeWeese,N/A,https://vcresearch.berkeley.edu/faculty/michael-deweese,N/A,N/A
Berkeley,Dept of German,Jeroen Dewulf,N/A,https://vcresearch.berkeley.edu/faculty/jeroen-dewulf,N/A,N/A
Berkeley,School of Law,Dhammika Dharmapala,N/A,https://vcresearch.berkeley.edu/faculty/dhammika-dharmapala,N/A,N/A
Berkeley,Dept of Middle Eastern Languages & Cultures,Ahmad Diab,N/A,https://vcresearch.berkeley.edu/faculty/ahmad-diab,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Robert Dibble,N/A,https://vcresearch.berkeley.edu/faculty/robert-dibble,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Andrew Dillin,N/A,https://vcresearch.berkeley.edu/faculty/andrew-dillin,N/A,N/A
Berkeley,Dept of Statistics,Peng Ding,N/A,https://vcresearch.berkeley.edu/faculty/peng-ding,N/A,N/A
Berkeley,Dept of Anthropology,Nicholas Dirks,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-dirks,N/A,N/A
Berkeley,School of Education,Andrea A. diSessa,N/A,https://vcresearch.berkeley.edu/faculty/andrea-disessa,N/A,N/A
Berkeley,Dept of Film and Media,Mary Ann Doane,N/A,https://vcresearch.berkeley.edu/faculty/mary-ann-doane,N/A,N/A
